Questions,PaperID,StudyID,DVID,LeadAuthor,Year,Domain,Pnum,PnumExperts,PnumIntermediate,PnumNovice,ExpertiseIVOp,ExpertiseIVDef,DecisionDVType,DecisionDVDelib,DecisionDVBias,DecisionDVStakes,DecisionDVObj,MainEffect,MainEffectStat,ModeratorsSig,ModeratorsNonSig,MediatorsSig,MediatorsNonSig,Notes,,,,
,182,,5,Pirret,2015,2,46,16,,30,2,2,1,4,3,2,1,0,3,,,,,,,,,
,182,,6,Pirret,2015,2,46,16,,30,2,2,1,4,3,2,1,0,3,,,,,,,,,
,182,,7,Pirret,2015,2,46,16,,30,2,2,1,4,3,2,1,1,3,,,,,,,,,
,182,,7,Pirret,2015,2,46,16,,30,2,2,1,4,3,2,1,1,3,,,,,,,,,
,182,,8,Pirret,2015,2,46,16,,30,2,2,1,4,3,2,1,1,3,,,,,,,,,
,182,,8,Pirret,2015,2,46,16,,30,2,2,1,4,3,2,1,1,3,,,,,,,,,
,182,,9,Pirret,2015,2,46,16,,30,2,2,1,4,3,2,1,0,3,,,,,,,,,
,182,,9,Pirret,2015,2,46,16,,30,2,2,1,4,3,2,1,0,3,action plan,,,,,,,,
,1282,2,1,Pitt,1994,13,50,11,,39,2,2,7,1,3,1,1,1,1,timbre condition,,,,,,,,
,1282,2,2,Pitt,1994,13,50,11,,39,2,2,7,1,3,1,1,1,1,,,,,,,,,
,1282,2,3,Pitt,1994,13,50,11,,39,2,2,7,1,3,1,1,0,1,,,,,,,,,
,1282,2,4,Pitt,1994,13,50,11,,39,2,2,7,1,3,1,1,1,1,timbre condition,,,,,,,,
,1282,1,,Pitt,1994,13,60,12,,48,2,2,7,1,3,1,1,1,1,timbre condition,,,,,,,,
,534,,1,Pizzera,2012,3,58,,,,2,3,3,3,3,1,1,1,2,,,,,,,,,
,534,,2,Pizzera,2012,3,58,,,,2,3,3,3,3,1,1,1,2,,,,,,,,,
,534,,3,Pizzera,2012,3,58,,,,2,3,3,3,3,1,1,1,2,,,,,,,,,
,186,,1,Put,2016,3,12,,,,3,3,3,1,3,1,1,1,1,,,,,,,,,
,186,,2,Put,2016,3,12,,,,3,3,3,1,3,1,1,1,1,,,,,,,,,
,186,,3,Put,2016,3,12,,,,3,3,3,1,3,1,1,0,1,,,,,,,,,
,186,,4,Put,2016,3,12,,,,3,3,3,1,3,1,1,0,1,,,,,,,,,
,186,,7,Put,2016,3,12,,,,3,3,3,1,3,1,1,0,1,,,,,,,,,
,186,,8,Put,2016,3,12,,,,3,3,3,1,3,1,1,1,1,,,,,,,,,
,187,,1,Put,2013,3,31,11,,20,2,2,3,4,2,1,1,1,10,,,,,,,,,
,187,,4,Put,2013,3,31,11,,20,2,2,3,4,2,1,1,-1,10,,,,,bias towards not responding in experts,,,,
,187,,2,Put,2013,3,31,11,,20,2,2,3,4,3,1,1,-1,10,,,,,,,,,
,187,,3,Put,2013,3,31,11,,20,2,2,3,4,3,1,1,0,10,,,,,,,,,
,1293,,1,Quintanilla,2017,1,394,39,198,157,2,2,2,4,3,1,1,1,1,,,,,,,,,
,1293,,2,Quintanilla,2017,1,355,,198,157,2,2,2,4,3,1,1,1,1,,,,,,,,,
,1293,,3,Quintanilla,2017,1,196,39,,157,2,2,2,4,3,1,1,1,1,,,,,,,,,
,1293,,4,Quintanilla,2017,1,237,39,198,,2,2,2,4,3,1,1,0,1,,,,,,,,,
,544,,1,Raab,2007,3,69,,,,2,3,3,2,3,1,0,1,9,eye movement ,,,,,,,,
,544,,2,Raab,2007,3,69,,,,2,3,8,2,3,1,0,1,9,eye movement ,,,,,,,,
,544,,3,Raab,2007,3,69,,,,2,3,1,2,3,1,0,1,9,eye movement ,,,,,,,,
,189,,,Radlo,2001,3,20,10,,10,2,2,3,1,3,2,0,1,1,P300 latencies,,,,,,,,
,190,,1,Rebsamen,2010,15,18,9,,9,2,2,7,3,2,2,1,-1,1,task type,,,,,,,,
,190,,2,Rebsamen,2010,15,18,9,,9,2,2,9,3,3,2,1,1,1,,"task type, lens",,,,,,,
,190,,3,Rebsamen,2010,15,18,9,,9,2,2,7,3,3,2,1,1,1,,"task type, lens",,,,,,,
,553,,1,Redding,1999,3,483,163,,220,2,2,10,3,3,1,0,1,1,,,,,,,,,
,553,,2,Redding,1999,3,483,163,,220,2,2,10,3,3,1,0,1,1,,,,,,,,,
,553,,3,Redding,1999,3,483,163,,220,2,2,10,3,3,1,0,1,1,,,,,,,,,
,553,,4,Redding,1999,3,483,163,,220,2,2,10,3,3,1,0,1,1,,,,,,,,,
,553,,6,Redding,1999,3,483,163,,220,2,2,10,3,3,1,0,1,1,,,,,,,,,
,553,,7,Redding,1999,3,483,163,,220,2,2,10,3,3,1,0,1,1,,,,,,,,,
,553,,8,Redding,1999,3,483,163,,220,2,2,10,3,3,1,0,1,1,,,,,,,,,
,553,,9,Redding,1999,3,483,163,,220,2,2,10,3,3,1,0,1,1,,,,,,,,,
,553,,5,Redding,1999,3,483,163,,220,2,2,8,3,3,1,1,1,1,,,,,,,,,
,553,,10,Redding,1999,3,483,163,,220,2,2,8,3,3,1,1,1,1,,,,,,,,,
,192,,1,Reyna,2014,17,153,36,54,63,2,2,7,4,2,2,1,-1,1,truncation condition,,,,,,,,
,192,,2,Reyna,2014,17,153,36,54,63,2,2,7,4,2,2,1,-1,1,truncation condition,,,,,,,,
,192,,3,Reyna,2014,17,153,36,54,63,2,2,7,4,2,2,1,-1,1,truncation condition,,,,,,,,
,192,,4,Reyna,2014,17,153,36,54,63,2,2,10,4,2,2,1,1,1,truncation condition,,,,,,,,
,554,,10,Reyna,2006,2,74,,,,2,1,7,4,2,2,1,1,1,,,,,,,,,
,554,,11,Reyna,2006,2,74,,,,2,1,7,4,3,2,1,1,1,,,,,,,,,
,554,,12,Reyna,2006,2,74,,,,2,1,7,4,3,2,1,0,1,,,,,,,,,
,554,,13,Reyna,2006,2,74,,,,2,1,7,4,3,2,1,1,1,,,,,,,,,
,554,,14,Reyna,2006,2,74,,,,2,1,7,4,3,2,1,0,1,,,,,,,,,
,554,,15,Reyna,2006,2,74,,,,2,1,7,4,3,2,1,1,1,,,,,,,,,
,556,1,,Ricchiute,1985,4,120,,,,2,1,7,4,2,2,1,0,1,presentation mode ,,,,,,,,
,556,2,,Ricchiute,1985,4,160,,,,2,1,7,4,2,2,1,1,1,presentation mode ,,,,,,,,
,557,,1,Richardson,2014,2,1312,,,,2,1,1,3,3,2,1,1,1,,,,,,,,,
,557,,2,Richardson,2014,2,1312,,,,2,1,1,3,3,2,1,1,1,,,,,,,,,
,557,,3,Richardson,2014,2,1312,,,,2,1,1,3,3,2,1,1,1,,,,,,,,,
,557,,4,Richardson,2014,2,1312,,,,2,1,1,3,3,2,1,1,1,,,,,,,,,
,557,,5,Richardson,2014,2,1312,,,,2,1,1,3,3,2,1,1,1,,,,,,,,,
,557,,6,Richardson,2014,2,1312,,,,2,1,1,3,3,2,1,1,1,,,,,,,,,
,557,,7,Richardson,2014,2,1312,,,,2,1,1,3,3,2,1,1,1,,,,,,,,,
,558,,1,Rikers,2005,2,35,15,20,,2,2,9,1,2,1,1,1,1,type of item,,,,,,,,
,558,,2,Rikers,2005,2,35,15,20,,2,2,9,1,2,1,1,1,1,,,,,,,,,
,558,,3,Rikers,2005,2,35,15,20,,2,2,9,1,2,1,1,1,1,,,,,,,,,
,558,,4,Rikers,2005,2,35,15,20,,2,2,9,1,2,1,1,0,1,,,,,,,,,
,558,,5,Rikers,2005,2,35,15,20,,2,2,7,1,2,1,1,0,1,,,,,,,,,
,559,,1,Rikers,2004,2,45,15,15,15,2,2,1,4,3,1,1,1,1,,,,,,,,,
,559,,2,Rikers,2004,2,45,15,15,15,2,2,9,4,3,1,1,1,1,,,,,,,,,
,559,,3,Rikers,2004,2,45,15,15,15,2,2,7,4,3,1,1,1,1,,,,,,,,,
,1310,,1,Robbennolt,2002,1,227,87,,140,2,2,2,4,3,2,1,0,1,,outcome severity,,,,,,,
,1310,,2,Robbennolt,2002,1,227,87,,140,2,2,2,4,3,2,1,0,1,,outcome severity,,,,,,,
,1310,,3,Robbennolt,2002,1,227,87,,140,2,2,2,4,3,2,1,0,1,,outcome severity,,,,,,,
,1310,,4,Robbennolt,2002,1,227,87,,140,2,2,2,4,3,2,1,0,1,,outcome severity,,,,,,,
,566,1,1,Rowe,2001,3,40,,,,2,2,9,2,3,3,1,1,1,,,,,,,,,
,566,1,2,Rowe,2001,3,40,,,,2,2,9,2,3,3,1,0,1,,,,,,,,,
,566,2,1,Rowe,2001,3,40,,,,2,2,9,2,3,3,1,1,1,,,,,,,,,
,566,3,1,Rowe,2001,3,32,,,,2,2,9,2,3,3,1,1,1,task condition (single or dual),,,,,,,,
,566,3,2,Rowe,2001,3,32,,,,2,2,6,2,3,3,1,0,1,task condition (single or dual),,,,,,,,
,198,,1,Ryu,2013,3,22,11,,11,2,2,1,1,3,1,1,1,1,"eye movement, condition",,,,,,,,
,198,,2,Ryu,2013,3,22,11,,11,2,2,9,1,3,1,1,1,1,"eye movement, condition",,,,,,,,
,199,,1,Rzeszutek,2015,4,200,100,,100,2,2,2,4,2,2,1,-1,3,,,,,,,,,
,199,,2,Rzeszutek,2015,4,200,100,,100,2,2,2,4,2,2,1,0,3,,,,,,,,,
,199,,3,Rzeszutek,2015,4,200,100,,100,2,2,2,4,2,2,1,0,3,,,,,p=.06 (students more rational than experts),,,,
,570,,1,Schriver,2008,5,28,14,14,,2,3,9,4,3,3,1,1,1,cues low or high in diagnosticity,cues high or low,,,,,,,
,570,,2,Schriver,2008,5,28,14,14,,2,3,2,4,3,3,1,1,1,cues low or high in diagnosticity,cues high or low,,,,,,,
,1328,,,Selby,2016,2,215,106,,109,2,3,7,3,3,2,1,1,3,,,,,,,,,
,203,,1,Sherwin,2015,17,22,11,,11,2,2,3,1,3,1,1,0,1,ERP,,,,,,,,
,203,,2,Sherwin,2015,17,22,11,,11,2,2,9,1,3,1,1,0,1,ERP,,,,,,,,
,204,,,Sherwin,2013,13,10,5,,5,2,2,3,4,3,1,1,1,1,ERP,,,,,,,,
,1343,,1,Shoham-Salomon,1985,2,59,36,23,,2,1,2,4,1,2,1,0,1,,label,,,,,,,
,1343,,2,Shoham-Salomon,1985,2,59,36,23,,2,1,2,4,1,2,1,0,1,,label,,,,,,,
,1343,,3,Shoham-Salomon,1985,2,59,36,23,,2,1,2,4,1,2,1,1,1,,label,,,,,,,
,1343,,4,Shoham-Salomon,1985,2,59,36,23,,2,1,2,4,1,2,1,0,1,,label,,,,,,,
,1343,,5,Shoham-Salomon,1985,2,59,36,23,,2,1,2,4,1,2,1,1,1,label,,,,,,,,
,1344,,1,Sibbald,2019,2,61,21,40,,2,2,2,4,2,2,1,1,1,,checklist/training conditions,,,,,,,
,1344,,2,Sibbald,2019,2,61,21,40,,2,2,9,4,2,2,1,0,1,,checklist/training conditions,,,,,,,
,206,,1,Siegrist,2018,16,132,14,,118,2,2,7,4,3,2,1,0,1,,,,,,,,,
,206,,2,Siegrist,2018,16,132,14,,118,2,2,7,4,3,2,1,risk perception was higher among laypeople compared to experts,1,,,,,,,,,
,577,,2,Sloboda,1998,13,16,,,,2,3,11,4,3,3,0,1,1,,,,,,,,,
,577,,3,Sloboda,1998,13,16,,,,2,3,11,4,3,3,0,1,1,,,,,,,,,
,577,,4,Sloboda,1998,13,16,,,,2,3,11,4,3,3,0,1,1,,,,,,,,,
,577,,5,Sloboda,1998,13,16,,,,2,3,11,4,3,3,0,1,1,,,,,,,,,
,577,,1,Sloboda,1998,13,16,,,,2,3,9,4,3,3,1,1,1,,,,,,,,,
,580,,1,Smither,1989,4,42,,,,2,3,7,4,3,1,1,0,1,,,,,,,,,
,580,,2,Smither,1989,4,42,,,,2,3,7,4,3,1,1,1,1,,,,,,,,,
,580,,3,Smither,1989,4,42,,,,2,3,7,4,3,1,1,0,1,,,,,,,,,
,580,,4,Smither,1989,4,42,,,,2,3,7,4,3,1,1,0,1,,,,,,,,,
,580,,5,Smither,1989,4,42,,,,2,3,7,4,3,1,1,0,1,,,,,,,,,
,R201,1,1,Solomon,1999,4,97,,,,2,1,7,4,3,1,1,0,1,,client's industry,,,,,,,
,R201,1,2,Solomon,1999,4,97,,,,2,1,7,4,3,1,1,0,1,,client's industry,,,,,,,
,R201,2,1,Solomon,1999,4,33,,,,2,1,7,4,3,1,1,1,1,,client's industry,,,,,,,
,R201,2,2,Solomon,1999,4,33,,,,2,1,7,4,3,1,1,0,1,client's industry,,,,,,,,
,581,,,Sommers,2007,1,199,28,81,90,2,2,1,4,1,2,0,0,2,jurors race,,,,,,,,
calculate effects,1353,,1,Sorrento,2001,2,1628,,,,2,1,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,2,Sorrento,2001,2,1628,,,,2,1,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,3,Sorrento,2001,2,1628,,,,2,1,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,4,Sorrento,2001,2,1628,,,,2,1,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,5,Sorrento,2001,2,1628,,,,2,1,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,6,Sorrento,2001,2,1628,,,,2,1,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,7,Sorrento,2001,2,1628,,,,2,1,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,8,Sorrento,2001,2,1628,,,,2,1,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,9,Sorrento,2001,2,1628,,,,2,1,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,10,Sorrento,2001,2,1628,,,,2,1,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,11,Sorrento,2001,2,1477,,,,2,2,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,12,Sorrento,2001,2,1477,,,,2,2,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,13,Sorrento,2001,2,1477,,,,2,2,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,14,Sorrento,2001,2,1477,,,,2,2,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,15,Sorrento,2001,2,1477,,,,2,2,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,16,Sorrento,2001,2,1477,,,,2,2,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,17,Sorrento,2001,2,1477,,,,2,2,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,18,Sorrento,2001,2,1477,,,,2,2,2,4,3,2,1,,1,,,,,,,,,
calculate effects,1353,,19,Sorrento,2001,2,1477,,,,2,2,2,4,3,2,1,,1,,,,,,,,,
,211,,,Souchon,2013,3,145,47,48,50,2,2,3,1,2,1,1,1,1,gender of player,,,,,,,,
,584,1,1,Sowden,2000,2,61,15,,46,2,2,10,4,3,2,0,1,1,,,,,,,,,
,584,1,2,Sowden,2000,2,61,15,,46,2,2,1,4,3,2,1,1,1,,,,,,,,,
,212,,1,Spaanjaars,2015,2,215,126,89,,3,2,2,3,2,1,1,0,5,Condition of anxiety or depression,,,,,,,,
,212,,2,Spaanjaars,2015,2,215,126,89,,3,2,2,3,2,1,1,0,5,Condition of anxiety or depression,,,,,,,,
,215,,1,Spitz,2018,3,43,22,21,,2,2,3,2,3,1,1,1,9,,,,,,,,,
,215,,2,Spitz,2018,3,43,22,21,,2,2,4,2,3,1,1,1,9,,,,,,,,,
,215,,3,Spitz,2018,3,43,22,21,,2,2,7,2,3,1,1,1,9,,,,,,,,,
,215,,4,Spitz,2018,3,43,22,21,,2,2,7,2,3,1,1,0,9,,,,,,,,,
,215,,5,Spitz,2018,3,43,22,21,,2,2,7,2,3,1,1,0,9,,,,,,,,,
,216,,,Stainer,2015,2,20,10,,10,2,2,9,2,3,2,1,1,1,eye movements,,,,,,,,
,588,,1,Ste-Marie,1991,3,24,,,,2,2,3,2,3,1,1,0,1,perfect or error ridden performance ,,,,,,,,
,588,,2,Ste-Marie,1991,3,24,,,,2,2,3,2,3,1,1,1,1,perfect or error ridden performance ,,,,,,,,
,588,,3,Ste-Marie,1991,3,24,,,,2,2,3,2,3,1,1,0,1,perfect or error ridden performance ,,,,,,,,
,588,,4,Ste-Marie,1991,3,24,,,,2,2,3,2,3,1,1,1,1,perfect or error ridden performance ,,,,,,,,
,588,,5,Ste-Marie,1991,3,24,,,,2,2,3,2,3,1,1,1,1,perfect or error ridden performance ,,,,,,,,
,220,,1,Sullivan,2011,5,12,,,,3,2,7,2,3,3,1,0,2,eye movements,,,,,,,,
,220,,2,Sullivan,2011,5,12,,,,3,2,6,2,3,3,1,0,2,eye movements,,,,,,,,
,220,,3,Sullivan,2011,5,12,,,,3,2,7,2,3,3,1,0,2,eye movements,,,,,,,,
,222,,1,Takeuchi,2015,3,14,7,,7,2,2,9,2,3,3,1,1,1,,,,,,,,,
,222,,2,Takeuchi,2015,3,14,7,,7,2,2,4,2,3,3,1,1,1,,,,,,,,,
,222,,3,Takeuchi,2015,3,14,7,,7,2,2,6,2,3,3,1,0,1,,,,,,,,,
,222,,4,Takeuchi,2015,3,14,7,,7,2,2,6,2,3,3,1,0,1,,,,,,,,,
,593,,1,Taliep,2008,3,18,8,10,,2,2,9,4,3,3,1,0,20,p300 latencies,,,,,,,,
,593,,2,Taliep,2008,3,18,8,10,,2,2,9,4,3,3,1,0,20,p300 latencies,,,,,,,,
,593,,3,Taliep,2008,3,18,8,10,,2,2,9,4,3,3,1,0,20,p300 latencies,,,,,,,,
,593,,4,Taliep,2008,3,18,8,10,,2,2,6,4,3,3,1,0,20,p300 latencies,,,,,,,,
,593,,5,Taliep,2008,3,18,8,10,,2,2,6,4,3,3,1,0,20,p300 latencies,,,,,,,,
,593,,6,Taliep,2008,3,18,8,10,,2,2,6,4,3,3,1,1,20,p300 latencies,,,,,,,,
,594,,1,Tannenbaum,1989,11,38,4,19,15,2,2,2,3,3,2,0,1,1,age,"ethics training, field experiences",,,,,,,
,594,,2,Tannenbaum,1989,11,38,4,19,15,2,2,2,3,3,2,0,1,1,age,"ethics training, field experiences",,,,,,,
,594,,3,Tannenbaum,1989,11,38,4,19,15,2,2,2,3,3,2,0,1,1,age,"ethics training, field experiences",,,,,,,
,224,,1,Tanweer,2015,2,534,,,,2,2,1,3,3,2,1,1,1,,,,,,,,,
,224,,2,Tanweer,2015,2,534,,,,2,2,1,3,3,2,1,1,1,,,,,,,,,
,224,,3,Tanweer,2015,2,534,,,,2,2,1,3,3,2,1,1,1,,,,,,,,,
,224,,4,Tanweer,2015,2,534,,,,2,2,1,3,3,2,1,1,1,,,,,,,,,
,224,,5,Tanweer,2015,2,534,,,,2,2,1,3,3,2,1,0,1,,,,,,,,,
,224,,6,Tanweer,2015,2,534,,,,2,2,1,3,3,2,1,0,1,,,,,,,,,
,224,,7,Tanweer,2015,2,534,,,,2,2,1,3,3,2,1,0,1,,,,,,,,,
,225,,1,Taylor,2005,5,97,,,,2,2,6,4,3,3,1,1,19,age,,,,,,,,
,225,,2,Taylor,2005,5,97,,,,2,2,6,4,3,3,1,0,19,age,,,,,,,,
,225,,3,Taylor,2005,5,97,,,,2,2,6,4,3,3,1,0,19,age,,,,,,,,
,228,,1,Thompson,2014,1,,37,17,37,2,2,1,4,3,2,1,1,1,,,,,also look at comparisons between experts vs intermediates and intermediates vs novice,,,,
,228,,2,Thompson,2014,1,,37,17,37,2,2,1,4,3,2,1,1,1,,,,,,,,,
,228,,3,Thompson,2014,1,,37,17,37,2,2,1,4,3,2,1,1,1,,,,,,,,,
,228,,4,Thompson,2014,1,,37,17,37,2,2,1,4,3,2,1,1,1,,,,,,,,,
,596,,1,Thompson,2015,2,36,,,,2,1,7,4,3,2,1,1,6,,,,,,,,,
,596,,2,Thompson,2015,2,36,,,,2,1,7,4,3,2,1,1,6,,,,,,,,,
,596,,3,Thompson,2015,2,36,,,,2,1,7,4,3,2,1,1,6,,,,,,,,,
,596,,4,Thompson,2015,2,36,,,,2,1,7,4,3,2,1,0,6,,,,,,,,,
,596,,5,Thompson,2015,2,36,,,,2,1,7,4,3,2,1,1,6,,,,,,,,,
,596,,6,Thompson,2015,2,36,,,,2,1,7,4,3,2,1,0,6,,,,,,,,,
,596,,7,Thompson,2015,2,36,,,,2,1,7,4,3,2,1,0,6,,,,,,,,,
,596,,8,Thompson,2015,2,36,,,,2,1,7,4,3,2,1,0,6,,,,,,,,,
,597,,,Thompson,2014,1,43,,,,2,2,1,4,3,1,1,1,1,,orientation of fingerprint,,,,,,,
,1385,,1,Thompson,2012,2,97,34,63,,2,2,7,4,3,2,1,0,1,,,,,,,,,
,1385,,2,Thompson,2012,2,97,34,63,,2,2,7,4,3,2,1,0,1,,,,,,,,,
,1385,,3,Thompson,2012,2,97,34,63,,2,2,7,4,3,2,1,0,1,,,,,,,,,
,598,,1,Thomson,2008,3,130,,,,2,3,9,2,3,1,1,0,1,,,,,,,,,
,598,,2,Thomson,2008,3,130,,,,2,3,9,2,3,1,1,1,1,,,,,,,,,
,598,,3,Thomson,2008,3,130,,,,2,3,1,2,3,1,1,0,1,,,,,,,,,
,1388,,1,Tong,2012,2,31,12,6,13,2,2,9,2,3,3,1,1,1,,,,,,,,,
,1388,,2,Tong,2012,2,31,12,6,13,2,2,7,2,3,3,1,1,1,,,,,,,,,
,1388,,3,Tong,2012,2,31,12,6,13,2,2,14,2,3,3,1,1,1,,,,,,,,,
,1388,,4,Tong,2012,2,25,12,,13,2,2,9,2,3,3,1,1,1,,,,,,,,,
,1388,,5,Tong,2012,2,18,12,6,,2,2,9,2,3,3,1,1,1,,,,,,,,,
,1388,,6,Tong,2012,2,19,,6,13,2,2,9,2,3,3,1,0,1,,,,,,,,,
,1388,,7,Tong,2012,2,31,12,6,13,2,2,9,2,3,3,1,1,20,,,,,,,,,
,1388,,8,Tong,2012,2,31,12,6,13,2,2,7,2,3,3,1,1,20,,,,,,,,,
,1388,,9,Tong,2012,2,31,12,6,13,2,2,14,2,3,3,1,1,20,,,,,,,,,
,1389,1,1,Törngren,2004,4,51,22,,29,2,2,4,4,2,2,1,1,1,,,,,,,,,
,1389,2,1,Törngren,2004,4,55,21,,34,2,2,4,4,2,2,1,1,1,,,,,,,,,
,1389,1,2,Törngren,2004,4,51,22,,29,2,2,4,4,2,2,1,1,1,,,,,list scores for each task for pre- and post but don't formally test,,,,
,1389,2,2,Törngren,2004,4,55,21,,34,2,2,4,4,2,2,1,-1,1,,,,,,,,,
,1389,1,3,Törngren,2004,4,51,22,,29,2,2,4,4,2,2,1,-1,1,,,,,,,,,
,1389,2,3,Törngren,2004,4,55,21,,34,2,2,4,4,2,2,1,-1,1,,,,,,,,,
,1389,1,4,Törngren,2004,4,51,22,,29,2,2,4,4,2,2,1,1,1,,,,,,,,,
,233,,2,Trueblood,2018,2,56,19,,37,2,2,7,1,2,2,1,1,7,,,,,,,,,
,233,,1,Trueblood,2018,2,56,19,,37,2,2,7,1,3,2,1,1,7,,,,,,,,,
,601,,1,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,0,1,,,,,,,,,
,601,,2,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,1,1,,,,,,,,,
,601,,3,Tsang,1998,5,90,,,,2,2,9,4,3,1,1,1,1,,,,,,,,,
,601,,4,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,1,1,,,,,,,,,
,601,,5,Tsang,1998,5,90,,,,2,2,9,4,3,1,1,0,1,,,,,,,,,
,601,,6,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,0,1,,,,,,,,,
,601,,7,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,1,1,,,,,,,,,
,601,,8,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,1,1,,,,,,,,,
,601,,9,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,1,1,,,,,,,,,
,601,,10,Tsang,1998,5,90,,,,2,2,9,4,3,1,1,1,1,,,,,,,,,
,601,,11,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,1,1,,,,,,,,,
,601,,12,Tsang,1998,5,90,,,,2,2,9,4,3,1,1,0,1,,,,,,,,,
,601,,13,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,0,1,,,,,,,,,
,601,,14,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,1,1,,,,,,,,,
,601,,15,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,1,1,,,,,,,,,
,601,,16,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,1,1,,,,,,,,,
,601,,17,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,0,1,,,,,,,,,
,601,,18,Tsang,1998,5,90,,,,2,2,9,4,3,1,1,1,1,,,,,,,,,
,601,,19,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,1,1,,,,,,,,,
,601,,20,Tsang,1998,5,90,,,,2,2,9,4,3,1,1,0,1,,,,,,,,,
,601,,21,Tsang,1998,5,90,,,,2,2,7,4,3,1,1,0,1,,,,,,,,,
calculate effects,1395,,1,Turner,1984,2,75,,,,2,1,2,3,3,2,1,,1,,,,,,,,,
calculate effects,1395,,2,Turner,1984,2,75,,,,2,1,2,3,3,2,1,,1,,,,,,,,,
calculate effects,1395,,3,Turner,1984,2,75,,,,2,1,2,3,3,2,1,,1,,,,,,,,,
calculate effects,1395,,4,Turner,1984,2,75,,,,2,1,2,3,3,2,1,,1,,,,,,,,,
,1400,,1,van den Eeden,2019,17,94,58,,36,2,2,10,4,3,2,1,-1,1,context,,,,,,,,
,1400,,2,van den Eeden,2019,17,94,58,,36,2,2,2,4,3,2,1,0,1,,,,,,,,,
,1400,,3,van den Eeden,2019,17,94,58,,36,2,2,2,4,3,2,1,-1,1,,,,,,,,,
,1400,,4,van den Eeden,2019,17,94,58,,36,2,2,2,4,3,2,1,-1,1,,,,,students are underconfident and nurses overconfident,,,,
,1400,,5,van den Eeden,2019,17,94,58,,36,2,2,2,4,3,2,1,-1,3,,,,,,,,,
,1400,,6,van den Eeden,2019,17,94,58,,36,2,2,2,4,3,2,1,-1,3,,,,,,,,,
,1400,,7,van den Eeden,2019,17,94,58,,36,2,2,2,4,3,2,1,0,3,,,,,,,,,
,1400,,8,van den Eeden,2019,17,94,58,,36,2,2,10,4,3,2,1,0,3,,,,,,,,,
,238,,1,Vickers,2012,1,24,11,,13,2,2,7,1,3,3,1,1,2,eye movements,,,,,,,,
,238,,2,Vickers,2012,1,24,11,,13,2,2,7,1,3,3,1,1,2,eye movements,,,,,,,,
,238,,3,Vickers,2012,1,24,11,,13,2,2,9,1,3,3,1,1,2,eye movements,,,,,,,,
,238,,4,Vickers,2012,1,24,11,,13,2,2,7,1,3,3,1,1,2,eye movements,,,,,,,,
,609,,1,Vickers,1996,3,24,16,8,,2,2,7,2,3,3,0,1,1,gaze behavior,,,,,,,,
,609,,2,Vickers,1996,3,24,16,8,,2,2,7,2,3,3,0,1,1,gaze behavior,,,,,,,,
,609,,3,Vickers,1996,3,24,16,8,,2,2,7,2,3,3,1,1,1,gaze behavior,,,,,,,,
,609,,4,Vickers,1996,3,24,16,8,,2,2,7,2,3,3,1,1,1,gaze behavior,,,,,,,,
,609,,5,Vickers,1996,3,24,16,8,,2,2,9,2,3,3,1,0,1,gaze behavior,,,,,,,,
,613,,1,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,1,9,,,,,,,,,
,613,,2,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,1,1,,,,,,,,,
,613,,3,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,1,1,,,,,,,,,
,613,,4,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,1,1,,,,,,,,,
